total number of analysis:364378 
total number of analysis until best:315070 
top-scored iteration: 4320 

Microsoft Windows [Version 10.0.22000.613]
(c) Microsoft Corporation. All rights reserved.

C:\Users\dream\Documents\Research\RL_Construction\20220428>python Train.py
C:\Users\dream\anaconda3\lib\site-packages\torch\nn\init.py:388: UserWarning: Initializing zero-element tensors is a no-op
  warnings.warn("Initializing zero-element tensors is a no-op")
episode 368 : step=42  reward=-30.0 aveQ=-14.34  loss=1.81
episode 369 : step=110 reward=-87.0 aveQ=-36.45  loss=1.64
episode 370 : step=72  reward=-26.0 aveQ=-15.68  loss=1.55
episode 371 : step=68  reward=-21.0 aveQ=-11.15  loss=1.64
episode 372 : step=89  reward=-38.0 aveQ=-25.71  loss=1.91
episode 373 : step=42  reward=-20.0 aveQ=-14.14  loss=1.66
episode 374 : step=55  reward=-28.0 aveQ=-16.29  loss=1.64
episode 375 : step=89  reward=-45.0 aveQ=-22.12  loss=1.60
episode 376 : step=55  reward=-30.0 aveQ=-15.48  loss=2.05
episode 377 : step=89  reward=-51.0 aveQ=-25.94  loss=1.61
episode 378 : step=55  reward=-31.0 aveQ=-20.27  loss=1.99
episode 379 : step=68  reward=-27.0 aveQ=-16.56  loss=1.77
episode 380 : step=110 reward=-39.0 aveQ=-26.38  loss=1.52
episode 381 : step=89  reward=-30.0 aveQ=-21.74  loss=1.59
episode 382 : step=89  reward=-51.0 aveQ=-29.89  loss=1.71
episode 383 : step=68  reward=-25.0 aveQ=-19.13  loss=1.76
episode 384 : step=68  reward=-51.0 aveQ=-24.84  loss=1.75
episode 385 : step=89  reward=-40.0 aveQ=-24.13  loss=1.69
episode 386 : step=42  reward=-17.0 aveQ=-12.33  loss=1.89
episode 387 : step=89  reward=-32.0 aveQ=-24.68  loss=1.53
episode 388 : step=72  reward=-26.0 aveQ=-12.58  loss=1.86
episode 389 : step=89  reward=-30.0 aveQ=-23.58  loss=1.88
episode 390 : step=72  reward=-41.0 aveQ=-22.61  loss=1.90
episode 391 : step=89  reward=-31.0 aveQ=-20.25  loss=1.99
episode 392 : step=110 reward=-54.0 aveQ=-24.93  loss=2.12
episode 393 : step=89  reward=-45.0 aveQ=-31.69  loss=1.73
episode 394 : step=68  reward=-34.0 aveQ=-17.16  loss=1.72
episode 395 : step=42  reward=-18.0 aveQ=-8.80   loss=1.70
episode 396 : step=89  reward=-39.0 aveQ=-23.71  loss=1.99
episode 397 : step=55  reward=-29.0 aveQ=-19.41  loss=1.67
episode 398 : step=68  reward=-29.0 aveQ=-17.56  loss=1.62
episode 399 : step=72  reward=-36.0 aveQ=-20.98  loss=1.63
episode 400 : step=68  reward=-31.0 aveQ=-18.82  loss=1.76
episode 401 : step=72  reward=-29.0 aveQ=-18.79  loss=1.61
episode 402 : step=55  reward=-56.0 aveQ=-18.75  loss=2.12
episode 403 : step=68  reward=-37.0 aveQ=-22.58  loss=1.58
episode 404 : step=72  reward=-32.0 aveQ=-14.44  loss=1.65
episode 405 : step=55  reward=-26.0 aveQ=-18.73  loss=1.55
episode 406 : step=110 reward=-43.0 aveQ=-27.34  loss=2.21
episode 407 : step=72  reward=-24.0 aveQ=-16.14  loss=1.52
episode 408 : step=68  reward=-31.0 aveQ=-18.99  loss=1.64
episode 409 : step=42  reward=-20.0 aveQ=-11.96  loss=1.70
episode 410 : step=68  reward=-21.0 aveQ=-8.29   loss=1.65
episode 411 : step=42  reward=-18.0 aveQ=-9.44   loss=2.57
episode 412 : step=68  reward=-30.0 aveQ=-20.58  loss=1.91
episode 413 : step=55  reward=-26.0 aveQ=-12.11  loss=1.44
episode 414 : step=68  reward=-24.0 aveQ=-14.11  loss=1.38
episode 415 : step=68  reward=-21.0 aveQ=-10.73  loss=1.48
episode 416 : step=89  reward=-36.0 aveQ=-18.94  loss=1.47
episode 417 : step=89  reward=-45.0 aveQ=-26.75  loss=1.56
episode 418 : step=68  reward=-38.0 aveQ=-17.56  loss=1.41
episode 419 : step=68  reward=-29.0 aveQ=-14.34  loss=1.42
episode 420 : step=55  reward=-33.0 aveQ=-20.09  loss=1.51
episode 421 : step=89  reward=-33.0 aveQ=-19.02  loss=1.61
episode 422 : step=89  reward=-51.0 aveQ=-31.41  loss=1.32
episode 423 : step=42  reward=-17.0 aveQ=-11.72  loss=1.47
episode 424 : step=55  reward=-19.0 aveQ=-14.17  loss=1.61
episode 425 : step=89  reward=-37.0 aveQ=-19.32  loss=1.34
episode 426 : step=55  reward=-23.0 aveQ=-13.47  loss=1.41
episode 427 : step=55  reward=-21.0 aveQ=-15.02  loss=1.32
episode 428 : step=89  reward=-45.0 aveQ=-27.68  loss=1.17
episode 429 : step=68  reward=-40.0 aveQ=-24.36  loss=1.43
episode 430 : step=72  reward=-27.0 aveQ=-19.36  loss=1.18
episode 431 : step=72  reward=-52.0 aveQ=-22.11  loss=1.31
episode 432 : step=55  reward=-37.0 aveQ=-17.05  loss=1.46
episode 433 : step=55  reward=-33.0 aveQ=-14.87  loss=1.23
episode 434 : step=89  reward=-31.0 aveQ=-15.52  loss=1.38
episode 435 : step=68  reward=-23.0 aveQ=-14.64  loss=1.27
episode 436 : step=68  reward=-31.0 aveQ=-20.44  loss=1.32
episode 437 : step=42  reward=-14.0 aveQ=-9.61   loss=1.16
episode 438 : step=72  reward=-38.0 aveQ=-20.07  loss=1.21
episode 439 : step=68  reward=-30.0 aveQ=-15.49  loss=1.23
episode 440 : step=42  reward=-14.0 aveQ=-8.67   loss=1.18
episode 441 : step=55  reward=-19.0 aveQ=-8.06   loss=1.48
episode 442 : step=42  reward=-23.0 aveQ=-11.70  loss=1.17
episode 443 : step=72  reward=-33.0 aveQ=-18.39  loss=1.10
episode 444 : step=55  reward=-25.0 aveQ=-14.34  loss=1.14
episode 445 : step=68  reward=-20.0 aveQ=-11.69  loss=1.15
episode 446 : step=72  reward=-27.0 aveQ=-16.52  loss=1.24
episode 447 : step=42  reward=-20.0 aveQ=-13.68  loss=1.12
episode 448 : step=110 reward=-60.0 aveQ=-30.82  loss=1.61
episode 449 : step=89  reward=-29.0 aveQ=-19.28  loss=1.21
episode 450 : step=110 reward=-50.0 aveQ=-22.60  loss=1.13
episode 451 : step=55  reward=-37.0 aveQ=-11.21  loss=1.17
episode 452 : step=55  reward=-31.0 aveQ=-14.84  loss=1.15
episode 453 : step=89  reward=-49.0 aveQ=-26.11  loss=1.35
episode 454 : step=89  reward=-68.0 aveQ=-25.33  loss=1.23
episode 455 : step=89  reward=-41.0 aveQ=-16.03  loss=1.44
episode 456 : step=55  reward=-25.0 aveQ=-12.77  loss=1.09
episode 457 : step=89  reward=-44.0 aveQ=-24.85  loss=1.16
episode 458 : step=68  reward=-30.0 aveQ=-13.82  loss=1.20
episode 459 : step=68  reward=-27.0 aveQ=-17.90  loss=1.24
episode 460 : step=55  reward=-26.0 aveQ=-16.24  loss=1.19
episode 461 : step=68  reward=-35.0 aveQ=-21.31  loss=1.10
episode 462 : step=68  reward=-24.0 aveQ=-11.33  loss=1.28
episode 463 : step=68  reward=-22.0 aveQ=-17.69  loss=1.06
episode 464 : step=68  reward=-39.0 aveQ=-22.17  loss=1.00
episode 465 : step=89  reward=-50.0 aveQ=-28.87  loss=1.15
episode 466 : step=89  reward=-42.0 aveQ=-26.23  loss=1.10
episode 467 : step=68  reward=-32.0 aveQ=-20.20  loss=1.09
episode 468 : step=55  reward=-20.0 aveQ=-14.70  loss=1.09
episode 469 : step=55  reward=-26.0 aveQ=-18.52  loss=1.10
episode 470 : step=55  reward=-59.0 aveQ=-22.51  loss=1.03
episode 471 : step=55  reward=-32.0 aveQ=-16.92  loss=1.01
episode 472 : step=68  reward=-22.0 aveQ=-14.56  loss=1.16
episode 473 : step=68  reward=-28.0 aveQ=-20.41  loss=1.02
episode 474 : step=55  reward=-21.0 aveQ=-12.70  loss=1.15
episode 475 : step=72  reward=-23.0 aveQ=-16.24  loss=1.11
episode 476 : step=72  reward=-27.0 aveQ=-20.81  loss=1.04
episode 477 : step=68  reward=-43.0 aveQ=-21.21  loss=1.00
episode 478 : step=68  reward=-29.0 aveQ=-22.60  loss=0.93
episode 479 : step=55  reward=-38.0 aveQ=-20.41  loss=0.97
episode 480 : step=68  reward=-25.0 aveQ=-12.95  loss=1.11
episode 481 : step=68  reward=-25.0 aveQ=-17.63  loss=1.08
episode 482 : step=68  reward=-30.0 aveQ=-19.26  loss=1.02
episode 483 : step=68  reward=-22.0 aveQ=-18.90  loss=1.09
episode 484 : step=89  reward=-50.0 aveQ=-29.81  loss=1.03
episode 485 : step=68  reward=-31.0 aveQ=-19.55  loss=0.91
episode 486 : step=42  reward=-15.0 aveQ=-12.76  loss=1.20
episode 487 : step=72  reward=-41.0 aveQ=-22.08  loss=1.01
episode 488 : step=68  reward=-28.0 aveQ=-21.36  loss=1.04
episode 489 : step=68  reward=-32.0 aveQ=-22.06  loss=1.15
episode 490 : step=55  reward=-27.0 aveQ=-14.64  loss=1.09
episode 491 : step=68  reward=-28.0 aveQ=-20.44  loss=1.02
episode 492 : step=55  reward=-26.0 aveQ=-16.04  loss=0.99
episode 493 : step=89  reward=-30.0 aveQ=-20.28  loss=0.92
episode 494 : step=72  reward=-26.0 aveQ=-18.20  loss=0.92
episode 495 : step=55  reward=-35.0 aveQ=-16.13  loss=1.02
episode 496 : step=89  reward=-30.0 aveQ=-22.70  loss=1.06
episode 497 : step=89  reward=-28.0 aveQ=-16.89  loss=1.03
episode 498 : step=89  reward=-29.0 aveQ=-20.47  loss=1.04
episode 499 : step=42  reward=-23.0 aveQ=-14.76  loss=1.27
episode 500 : step=72  reward=-36.0 aveQ=-22.95  loss=1.17
episode 501 : step=55  reward=-22.0 aveQ=-15.19  loss=0.89
episode 502 : step=89  reward=-28.0 aveQ=-19.36  loss=0.95
episode 503 : step=55  reward=-27.0 aveQ=-18.42  loss=1.02
episode 504 : step=72  reward=-26.0 aveQ=-20.96  loss=0.88
episode 505 : step=55  reward=-33.0 aveQ=-18.42  loss=0.95
episode 506 : step=89  reward=-35.0 aveQ=-18.66  loss=0.91
episode 507 : step=89  reward=-67.0 aveQ=-30.71  loss=0.85
episode 508 : step=42  reward=-15.0 aveQ=-12.80  loss=0.91
episode 509 : step=68  reward=-21.0 aveQ=-18.74  loss=0.92
episode 510 : step=55  reward=-19.0 aveQ=-14.66  loss=0.92
episode 511 : step=89  reward=-32.0 aveQ=-22.84  loss=0.91
episode 512 : step=55  reward=-23.0 aveQ=-11.95  loss=0.90
episode 513 : step=89  reward=-39.0 aveQ=-24.11  loss=1.02
episode 514 : step=110 reward=-39.0 aveQ=-28.45  loss=0.99
episode 515 : step=42  reward=-13.0 aveQ=-9.22   loss=0.87
episode 516 : step=68  reward=-28.0 aveQ=-22.08  loss=0.81
episode 517 : step=68  reward=-35.0 aveQ=-17.06  loss=0.94
episode 518 : step=55  reward=-20.0 aveQ=-16.28  loss=0.93
episode 519 : step=89  reward=-36.0 aveQ=-27.11  loss=1.12
episode 520 : step=55  reward=-18.0 aveQ=-15.44  loss=0.88
episode 521 : step=42  reward=-16.0 aveQ=-11.88  loss=0.81
episode 522 : step=42  reward=-16.0 aveQ=-11.74  loss=0.88
episode 523 : step=55  reward=-26.0 aveQ=-17.54  loss=0.87
episode 524 : step=110 reward=-35.0 aveQ=-26.53  loss=1.00
episode 525 : step=89  reward=-36.0 aveQ=-23.47  loss=0.87
episode 526 : step=110 reward=-71.0 aveQ=-35.67  loss=0.94
episode 527 : step=89  reward=-50.0 aveQ=-26.40  loss=0.93
episode 528 : step=55  reward=-44.0 aveQ=-19.82  loss=1.04
episode 529 : step=110 reward=-48.0 aveQ=-33.56  loss=0.90
episode 530 : step=68  reward=-29.0 aveQ=-20.89  loss=0.92
episode 531 : step=72  reward=-27.0 aveQ=-17.46  loss=1.23
episode 532 : step=72  reward=-36.0 aveQ=-20.08  loss=0.89
episode 533 : step=72  reward=-27.0 aveQ=-18.56  loss=0.88
episode 534 : step=110 reward=-44.0 aveQ=-29.22  loss=1.10
episode 535 : step=55  reward=-22.0 aveQ=-12.28  loss=1.27
episode 536 : step=42  reward=-14.0 aveQ=-8.06   loss=0.97
episode 537 : step=55  reward=-17.0 aveQ=-8.39   loss=0.97
episode 538 : step=89  reward=-31.0 aveQ=-16.67  loss=0.90
episode 539 : step=55  reward=-20.0 aveQ=-11.79  loss=1.06
episode 540 : step=89  reward=-40.0 aveQ=-24.97  loss=0.94
episode 541 : step=110 reward=-51.0 aveQ=-21.37  loss=0.96
episode 542 : step=42  reward=-18.0 aveQ=-13.39  loss=0.93
episode 543 : step=89  reward=-56.0 aveQ=-25.01  loss=1.06
episode 544 : step=110 reward=-36.0 aveQ=-25.32  loss=0.96
episode 545 : step=110 reward=-38.0 aveQ=-21.99  loss=0.89
episode 546 : step=72  reward=-30.0 aveQ=-16.40  loss=1.01
episode 547 : step=68  reward=-33.0 aveQ=-18.64  loss=0.85
episode 548 : step=89  reward=-39.0 aveQ=-20.23  loss=0.96
episode 549 : step=110 reward=-68.0 aveQ=-29.48  loss=0.95
episode 550 : step=89  reward=-47.0 aveQ=-20.92  loss=0.96
episode 551 : step=110 reward=-39.0 aveQ=-18.32  loss=1.10
episode 552 : step=110 reward=-53.0 aveQ=-24.96  loss=1.12
episode 553 : step=42  reward=-37.0 aveQ=-15.31  loss=0.98
episode 554 : step=89  reward=-27.0 aveQ=-15.77  loss=0.90
episode 555 : step=55  reward=-30.0 aveQ=-16.39  loss=0.91
episode 556 : step=55  reward=-26.0 aveQ=-14.64  loss=1.04
episode 557 : step=55  reward=-24.0 aveQ=-15.45  loss=0.92
episode 558 : step=68  reward=-31.0 aveQ=-14.79  loss=1.01
episode 559 : step=55  reward=-21.0 aveQ=-12.57  loss=1.51
episode 560 : step=55  reward=-18.0 aveQ=-14.00  loss=1.01
episode 561 : step=68  reward=-26.0 aveQ=-13.75  loss=0.88
episode 562 : step=89  reward=-32.0 aveQ=-20.76  loss=1.05
episode 563 : step=68  reward=-24.0 aveQ=-16.51  loss=0.93
episode 564 : step=55  reward=-26.0 aveQ=-11.37  loss=0.88
episode 565 : step=110 reward=-51.0 aveQ=-26.35  loss=0.89
episode 566 : step=110 reward=-36.0 aveQ=-21.19  loss=0.90
episode 567 : step=110 reward=-47.0 aveQ=-25.57  loss=0.94
episode 568 : step=72  reward=-33.0 aveQ=-18.53  loss=0.88
episode 569 : step=89  reward=-35.0 aveQ=-17.80  loss=0.87
episode 570 : step=68  reward=-23.0 aveQ=-12.04  loss=0.93
episode 571 : step=89  reward=-28.0 aveQ=-19.87  loss=0.82
episode 572 : step=89  reward=-39.0 aveQ=-21.97  loss=0.79
episode 573 : step=89  reward=-34.0 aveQ=-21.24  loss=0.85
episode 574 : step=68  reward=-37.0 aveQ=-21.31  loss=0.91
episode 575 : step=55  reward=-19.0 aveQ=-9.96   loss=1.01
episode 576 : step=55  reward=-27.0 aveQ=-16.68  loss=0.84
episode 577 : step=72  reward=-60.0 aveQ=-22.65  loss=0.90
episode 578 : step=110 reward=-87.0 aveQ=-33.86  loss=0.92
episode 579 : step=55  reward=-44.0 aveQ=-22.85  loss=1.15
episode 580 : step=68  reward=-24.0 aveQ=-19.72  loss=0.90
episode 581 : step=55  reward=-22.0 aveQ=-13.69  loss=0.97
episode 582 : step=42  reward=-17.0 aveQ=-13.46  loss=0.84
episode 583 : step=55  reward=-18.0 aveQ=-16.33  loss=0.97
episode 584 : step=72  reward=-29.0 aveQ=-20.48  loss=1.02
episode 585 : step=55  reward=-30.0 aveQ=-18.05  loss=1.07
episode 586 : step=68  reward=-23.0 aveQ=-13.00  loss=1.02
episode 587 : step=89  reward=-33.0 aveQ=-13.48  loss=0.93
episode 588 : step=72  reward=-34.0 aveQ=-20.96  loss=1.11
episode 589 : step=42  reward=-14.0 aveQ=-8.53   loss=1.10
episode 590 : step=89  reward=-110.0 aveQ=-31.32  loss=1.11
episode 591 : step=89  reward=-27.0 aveQ=-16.48  loss=1.39
episode 592 : step=42  reward=-14.0 aveQ=-8.06   loss=1.31
episode 593 : step=110 reward=-49.0 aveQ=-23.96  loss=1.11
episode 594 : step=89  reward=-38.0 aveQ=-24.83  loss=1.35
episode 595 : step=89  reward=-33.0 aveQ=-18.77  loss=1.05
episode 596 : step=110 reward=-39.0 aveQ=-21.15  loss=1.25
episode 597 : step=72  reward=-71.0 aveQ=-21.46  loss=1.59
episode 598 : step=55  reward=-38.0 aveQ=-17.19  loss=1.37
episode 599 : step=72  reward=-21.0 aveQ=-11.48  loss=1.07
episode 600 : step=89  reward=-36.0 aveQ=-27.20  loss=1.35
episode 601 : step=55  reward=-21.0 aveQ=-10.18  loss=1.26
episode 602 : step=72  reward=-33.0 aveQ=-20.86  loss=1.14
episode 603 : step=68  reward=-23.0 aveQ=-19.48  loss=1.46
episode 604 : step=55  reward=-23.0 aveQ=-11.52  loss=1.19
episode 605 : step=89  reward=-32.0 aveQ=-24.07  loss=1.24
episode 606 : step=68  reward=-28.0 aveQ=-13.02  loss=1.19
episode 607 : step=89  reward=-31.0 aveQ=-16.46  loss=1.30
episode 608 : step=42  reward=-24.0 aveQ=-10.09  loss=1.47
episode 609 : step=55  reward=-36.0 aveQ=-16.99  loss=1.44
episode 610 : step=55  reward=-31.0 aveQ=-16.87  loss=1.63
episode 611 : step=55  reward=-21.0 aveQ=-11.35  loss=1.34
episode 612 : step=89  reward=-46.0 aveQ=-23.09  loss=1.33
episode 613 : step=55  reward=-18.0 aveQ=-7.15   loss=1.29
episode 614 : step=55  reward=-20.0 aveQ=-13.39  loss=1.16
episode 615 : step=42  reward=-13.0 aveQ=-10.45  loss=1.16
episode 616 : step=55  reward=-26.0 aveQ=-14.81  loss=1.38
episode 617 : step=110 reward=-38.0 aveQ=-23.19  loss=1.20
episode 618 : step=68  reward=-26.0 aveQ=-10.23  loss=1.47
episode 619 : step=68  reward=-33.0 aveQ=-19.95  loss=1.29
episode 620 : step=89  reward=-30.0 aveQ=-13.43  loss=1.31
episode 621 : step=55  reward=-30.0 aveQ=-13.62  loss=1.68
episode 622 : step=55  reward=-22.0 aveQ=-12.74  loss=1.51
episode 623 : step=110 reward=-67.0 aveQ=-34.12  loss=1.27
episode 624 : step=55  reward=-41.0 aveQ=-16.72  loss=1.43
episode 625 : step=55  reward=-17.0 aveQ=-8.18   loss=1.10
episode 626 : step=110 reward=-64.0 aveQ=-31.01  loss=1.34
episode 627 : step=72  reward=-39.0 aveQ=-22.79  loss=1.25
episode 628 : step=68  reward=-35.0 aveQ=-16.26  loss=1.94
episode 629 : step=68  reward=-29.0 aveQ=-16.39  loss=1.27
episode 630 : step=55  reward=-33.0 aveQ=-17.55  loss=1.25
episode 631 : step=55  reward=-34.0 aveQ=-14.60  loss=1.39
episode 632 : step=72  reward=-50.0 aveQ=-20.52  loss=1.22
episode 633 : step=72  reward=-33.0 aveQ=-12.17  loss=1.35
episode 634 : step=42  reward=-23.0 aveQ=-10.47  loss=1.26
episode 635 : step=110 reward=-65.0 aveQ=-28.86  loss=1.27
episode 636 : step=42  reward=-14.0 aveQ=-8.91   loss=1.54
episode 637 : step=68  reward=-38.0 aveQ=-19.24  loss=1.28
episode 638 : step=68  reward=-34.0 aveQ=-13.91  loss=1.32
episode 639 : step=55  reward=-30.0 aveQ=-18.15  loss=1.29
episode 640 : step=110 reward=-41.0 aveQ=-21.44  loss=1.30
episode 641 : step=55  reward=-18.0 aveQ=-11.58  loss=1.22
episode 642 : step=42  reward=-15.0 aveQ=-12.19  loss=1.29
episode 643 : step=89  reward=-43.0 aveQ=-26.71  loss=1.45
episode 644 : step=89  reward=-27.0 aveQ=-15.37  loss=1.39
episode 645 : step=55  reward=-20.0 aveQ=-15.38  loss=1.42
episode 646 : step=55  reward=-23.0 aveQ=-15.82  loss=1.27
episode 647 : step=55  reward=-30.0 aveQ=-16.05  loss=1.51
episode 648 : step=55  reward=-21.0 aveQ=-12.78  loss=1.24
episode 649 : step=72  reward=-46.0 aveQ=-24.44  loss=1.42
episode 650 : step=110 reward=-65.0 aveQ=-27.27  loss=1.30
episode 651 : step=89  reward=-37.0 aveQ=-22.50  loss=1.28
episode 652 : step=89  reward=-26.0 aveQ=-15.33  loss=1.30
episode 653 : step=110 reward=-59.0 aveQ=-32.50  loss=1.26
episode 654 : step=72  reward=-30.0 aveQ=-20.25  loss=1.31
episode 655 : step=42  reward=-15.0 aveQ=-10.39  loss=1.30
episode 656 : step=55  reward=-32.0 aveQ=-16.78  loss=1.25
episode 657 : step=89  reward=-27.0 aveQ=-16.33  loss=1.30
episode 658 : step=89  reward=-28.0 aveQ=-15.80  loss=1.33
episode 659 : step=89  reward=-31.0 aveQ=-14.19  loss=1.57
episode 660 : step=68  reward=-61.0 aveQ=-29.85  loss=1.46
episode 661 : step=68  reward=-50.0 aveQ=-27.60  loss=1.52
episode 662 : step=89  reward=-65.0 aveQ=-33.01  loss=1.43
episode 663 : step=68  reward=-23.0 aveQ=-8.55   loss=1.25
episode 664 : step=110 reward=-42.0 aveQ=-30.94  loss=1.46
episode 665 : step=89  reward=-92.0 aveQ=-31.69  loss=1.45
episode 666 : step=55  reward=-29.0 aveQ=-19.18  loss=1.31
episode 667 : step=110 reward=-45.0 aveQ=-32.33  loss=1.43
episode 668 : step=89  reward=-29.0 aveQ=-15.63  loss=1.36
episode 669 : step=89  reward=-32.0 aveQ=-18.50  loss=1.43
episode 670 : step=55  reward=-21.0 aveQ=-9.19   loss=1.44
episode 671 : step=72  reward=-33.0 aveQ=-22.04  loss=1.47
episode 672 : step=89  reward=-33.0 aveQ=-22.85  loss=1.40
episode 673 : step=42  reward=-19.0 aveQ=-15.49  loss=1.35
episode 674 : step=68  reward=-24.0 aveQ=-22.72  loss=1.39
episode 675 : step=110 reward=-42.0 aveQ=-29.14  loss=1.41
episode 676 : step=68  reward=-25.0 aveQ=-14.19  loss=1.79
episode 677 : step=68  reward=-26.0 aveQ=-18.75  loss=1.39
episode 678 : step=68  reward=-53.0 aveQ=-21.27  loss=1.56
episode 679 : step=89  reward=-48.0 aveQ=-21.35  loss=1.48
episode 680 : step=89  reward=-37.0 aveQ=-27.89  loss=1.47
episode 681 : step=55  reward=-20.0 aveQ=-19.57  loss=1.52
episode 682 : step=89  reward=-37.0 aveQ=-23.05  loss=1.39
episode 683 : step=89  reward=-39.0 aveQ=-26.42  loss=1.47
episode 684 : step=42  reward=-16.0 aveQ=-7.10   loss=1.60
episode 685 : step=72  reward=-28.0 aveQ=-17.53  loss=1.43
episode 686 : step=110 reward=-39.0 aveQ=-20.82  loss=1.54
episode 687 : step=55  reward=-60.0 aveQ=-24.72  loss=1.55
episode 688 : step=42  reward=-26.0 aveQ=-15.88  loss=1.54
episode 689 : step=89  reward=-41.0 aveQ=-20.81  loss=1.59
episode 690 : step=55  reward=-18.0 aveQ=-6.08   loss=1.60
episode 691 : step=68  reward=-26.0 aveQ=-18.75  loss=1.45
episode 692 : step=55  reward=-22.0 aveQ=-16.18  loss=1.69
episode 693 : step=42  reward=-16.0 aveQ=-7.60   loss=1.82
episode 694 : step=68  reward=-37.0 aveQ=-19.82  loss=1.45
episode 695 : step=89  reward=-28.0 aveQ=-22.85  loss=1.39
episode 696 : step=68  reward=-26.0 aveQ=-16.24  loss=1.40
episode 697 : step=55  reward=-21.0 aveQ=-16.48  loss=1.62
episode 698 : step=89  reward=-31.0 aveQ=-9.53   loss=1.61
episode 699 : step=68  reward=-28.0 aveQ=-17.16  loss=1.57
episode 700 : step=68  reward=-21.0 aveQ=-7.49   loss=1.44
episode 701 : step=55  reward=-25.0 aveQ=-15.08  loss=1.50
episode 702 : step=68  reward=-30.0 aveQ=-22.28  loss=1.40
episode 703 : step=68  reward=-33.0 aveQ=-15.78  loss=1.51
episode 704 : step=89  reward=-27.0 aveQ=-13.03  loss=1.57
episode 705 : step=89  reward=-43.0 aveQ=-28.89  loss=1.30
episode 706 : step=110 reward=-37.0 aveQ=-19.74  loss=1.40
episode 707 : step=72  reward=-29.0 aveQ=-23.60  loss=1.72
episode 708 : step=68  reward=-32.0 aveQ=-26.67  loss=1.60
episode 709 : step=110 reward=-70.0 aveQ=-33.54  loss=1.55
episode 710 : step=42  reward=-25.0 aveQ=-16.59  loss=1.53
episode 711 : step=55  reward=-41.0 aveQ=-20.94  loss=1.31
episode 712 : step=110 reward=-42.0 aveQ=-25.24  loss=1.34
episode 713 : step=42  reward=-35.0 aveQ=-15.70  loss=1.34
episode 714 : step=72  reward=-28.0 aveQ=-20.04  loss=1.49
episode 715 : step=72  reward=-30.0 aveQ=-23.72  loss=1.45
episode 716 : step=68  reward=-30.0 aveQ=-24.69  loss=1.75
episode 717 : step=68  reward=-26.0 aveQ=-25.54  loss=1.65
episode 718 : step=89  reward=-31.0 aveQ=-17.59  loss=1.55
episode 719 : step=89  reward=-33.0 aveQ=-21.43  loss=1.53
episode 720 : step=68  reward=-38.0 aveQ=-27.56  loss=1.52
episode 721 : step=68  reward=-27.0 aveQ=-19.87  loss=1.62
episode 722 : step=68  reward=-27.0 aveQ=-10.25  loss=1.64
episode 723 : step=72  reward=-32.0 aveQ=-13.43  loss=1.46
episode 724 : step=89  reward=-26.0 aveQ=-17.32  loss=1.44
episode 725 : step=110 reward=-40.0 aveQ=-22.11  loss=1.44
episode 726 : step=68  reward=-53.0 aveQ=-23.73  loss=1.57
episode 727 : step=89  reward=-47.0 aveQ=-30.19  loss=1.34
episode 728 : step=110 reward=-53.0 aveQ=-36.46  loss=1.32
episode 729 : step=55  reward=-22.0 aveQ=-11.79  loss=1.34
episode 730 : step=68  reward=-25.0 aveQ=-14.73  loss=1.27
episode 731 : step=68  reward=-29.0 aveQ=-24.50  loss=1.36
episode 732 : step=72  reward=-24.0 aveQ=-20.30  loss=1.46
episode 733 : step=55  reward=-22.0 aveQ=-19.16  loss=1.29
episode 734 : step=42  reward=-16.0 aveQ=-8.44   loss=1.36
episode 735 : step=42  reward=-17.0 aveQ=-8.99   loss=1.54
episode 736 : step=68  reward=-21.0 aveQ=-8.48   loss=1.28
episode 737 : step=68  reward=-21.0 aveQ=-9.51   loss=1.26
episode 738 : step=89  reward=-29.0 aveQ=-17.78  loss=1.16
episode 739 : step=89  reward=-40.0 aveQ=-25.12  loss=1.37
episode 740 : step=42  reward=-17.0 aveQ=-11.57  loss=1.11
episode 741 : step=68  reward=-20.0 aveQ=-9.99   loss=1.25
