total number of analysis:290344 
total number of analysis until best:201332 
top-scored iteration: 3470 

Microsoft Windows [Version 10.0.22000.613]
(c) Microsoft Corporation. All rights reserved.

C:\Users\dream\Documents\Research\RL_Construction\20220428>python Train.py
C:\Users\dream\anaconda3\lib\site-packages\torch\nn\init.py:388: UserWarning: Initializing zero-element tensors is a no-op
  warnings.warn("Initializing zero-element tensors is a no-op")
episode 388 : step=64  reward=-120.0 aveQ=-60.70  loss=66.92
episode 389 : step=42  reward=-82.0 aveQ=-32.88  loss=68.85
episode 390 : step=72  reward=-142.0 aveQ=-79.04  loss=58.53
episode 391 : step=96  reward=-288.0 aveQ=-115.57 loss=86.31
episode 392 : step=35  reward=-54.0 aveQ=-40.71  loss=61.71
episode 393 : step=50  reward=-94.0 aveQ=-60.00  loss=58.38
episode 394 : step=42  reward=-93.0 aveQ=-33.09  loss=55.88
episode 395 : step=128 reward=-414.0 aveQ=-166.97 loss=62.35
episode 396 : step=28  reward=-58.0 aveQ=-2.40   loss=70.40
episode 397 : step=48  reward=-113.0 aveQ=-52.90  loss=77.02
episode 398 : step=28  reward=-36.0 aveQ=-3.32   loss=60.95
episode 399 : step=128 reward=-536.0 aveQ=-203.98 loss=61.01
episode 400 : step=49  reward=-96.0 aveQ=-44.09  loss=63.26
episode 401 : step=35  reward=-76.0 aveQ=-32.79  loss=69.01
episode 402 : step=42  reward=-112.0 aveQ=-35.68  loss=74.06
episode 403 : step=128 reward=-300.0 aveQ=-159.92 loss=62.11
episode 404 : step=64  reward=-171.0 aveQ=-70.49  loss=62.34
episode 405 : step=64  reward=-92.0 aveQ=-54.67  loss=67.68
episode 406 : step=72  reward=-198.0 aveQ=-76.03  loss=86.60
episode 407 : step=96  reward=-251.0 aveQ=-138.61 loss=60.19
episode 408 : step=32  reward=-34.0 aveQ=-14.57  loss=58.24
episode 409 : step=49  reward=-70.0 aveQ=-31.62  loss=63.29
episode 410 : step=42  reward=-79.0 aveQ=-26.74  loss=65.26
episode 411 : step=35  reward=-71.0 aveQ=-31.49  loss=65.36
episode 412 : step=28  reward=-53.0 aveQ=-10.47  loss=67.95
episode 413 : step=96  reward=-243.0 aveQ=-115.38 loss=96.03
episode 414 : step=50  reward=-100.0 aveQ=-64.92  loss=149.71
episode 415 : step=64  reward=-68.0 aveQ=-69.08  loss=56.51
episode 416 : step=35  reward=-51.0 aveQ=-27.27  loss=70.32
episode 417 : step=50  reward=-98.0 aveQ=-62.15  loss=64.22
episode 418 : step=49  reward=-114.0 aveQ=-44.22  loss=69.62
episode 419 : step=24  reward=-48.0 aveQ=-4.21   loss=61.09
episode 420 : step=50  reward=-105.0 aveQ=-62.54  loss=67.98
episode 421 : step=60  reward=-131.0 aveQ=-61.87  loss=64.49
episode 422 : step=24  reward=-51.0 aveQ=-6.35   loss=68.09
episode 423 : step=64  reward=-130.0 aveQ=-80.48  loss=65.72
episode 424 : step=72  reward=-81.0 aveQ=-79.83  loss=63.91
episode 425 : step=35  reward=-59.0 aveQ=-33.04  loss=61.75
episode 426 : step=96  reward=-252.0 aveQ=-144.89 loss=66.67
episode 427 : step=50  reward=-149.0 aveQ=-73.91  loss=65.30
episode 428 : step=35  reward=-65.0 aveQ=-27.14  loss=65.68
episode 429 : step=96  reward=-198.0 aveQ=-132.01 loss=63.15
episode 430 : step=20  reward=-29.0 aveQ=+1.92   loss=80.87
episode 431 : step=28  reward=-46.0 aveQ=-2.52   loss=69.92
episode 432 : step=28  reward=-59.0 aveQ=-0.73   loss=71.29
episode 433 : step=64  reward=-199.0 aveQ=-102.52 loss=67.01
episode 434 : step=48  reward=-46.0 aveQ=-43.07  loss=65.69
episode 435 : step=32  reward=-35.0 aveQ=-17.98  loss=63.74
episode 436 : step=64  reward=-87.0 aveQ=-85.65  loss=100.72
episode 437 : step=64  reward=-152.0 aveQ=-89.01  loss=68.08
episode 438 : step=50  reward=-102.0 aveQ=-66.97  loss=56.37
episode 439 : step=72  reward=-111.0 aveQ=-106.84 loss=62.48
episode 440 : step=128 reward=-709.0 aveQ=-257.51 loss=63.33
episode 441 : step=42  reward=-79.0 aveQ=-35.93  loss=71.60
episode 442 : step=49  reward=-92.0 aveQ=-42.78  loss=65.25
episode 443 : step=42  reward=-103.0 aveQ=-47.78  loss=64.80
episode 444 : step=32  reward=-21.0 aveQ=-16.30  loss=72.95
episode 445 : step=35  reward=-64.0 aveQ=-33.65  loss=71.07
episode 446 : step=42  reward=-82.0 aveQ=-33.37  loss=70.99
episode 447 : step=32  reward=-21.0 aveQ=-9.22   loss=84.94
episode 448 : step=32  reward=-19.0 aveQ=-9.97   loss=78.64
episode 449 : step=96  reward=-247.0 aveQ=-160.89 loss=81.53
episode 450 : step=24  reward=-32.0 aveQ=-4.22   loss=82.87
episode 451 : step=60  reward=-159.0 aveQ=-76.27  loss=81.96
episode 452 : step=64  reward=-143.0 aveQ=-64.89  loss=73.36
episode 453 : step=35  reward=-79.0 aveQ=-32.72  loss=75.25
episode 454 : step=49  reward=-96.0 aveQ=-31.64  loss=68.08
episode 455 : step=64  reward=-153.0 aveQ=-78.60  loss=84.87
episode 456 : step=48  reward=-81.0 aveQ=-50.74  loss=84.84
episode 457 : step=96  reward=-167.0 aveQ=-120.29 loss=89.73
episode 458 : step=48  reward=-132.0 aveQ=-44.75  loss=73.32
episode 459 : step=128 reward=-209.0 aveQ=-168.62 loss=75.83
episode 460 : step=60  reward=-186.0 aveQ=-82.48  loss=88.43
episode 461 : step=96  reward=-192.0 aveQ=-115.75 loss=86.92
episode 462 : step=20  reward=-30.0 aveQ=+0.24   loss=105.50
episode 463 : step=48  reward=-106.0 aveQ=-45.31  loss=78.52
episode 464 : step=72  reward=-165.0 aveQ=-76.06  loss=69.12
episode 465 : step=48  reward=-68.0 aveQ=-33.40  loss=74.56
episode 466 : step=128 reward=-371.0 aveQ=-207.21 loss=69.88
episode 467 : step=50  reward=-101.0 aveQ=-54.73  loss=96.51
episode 468 : step=35  reward=-46.0 aveQ=-21.27  loss=139.06
episode 469 : step=70  reward=-170.0 aveQ=-65.39  loss=72.68
episode 470 : step=48  reward=-77.0 aveQ=-30.09  loss=100.04
episode 471 : step=28  reward=-55.0 aveQ=-7.79   loss=66.28
episode 472 : step=64  reward=-157.0 aveQ=-56.12  loss=74.98
episode 473 : step=49  reward=-101.0 aveQ=-46.85  loss=65.27
episode 474 : step=48  reward=-46.0 aveQ=-26.00  loss=68.50
episode 475 : step=20  reward=-39.0 aveQ=-7.71   loss=86.76
episode 476 : step=35  reward=-75.0 aveQ=-26.19  loss=80.17
episode 477 : step=42  reward=-90.0 aveQ=-29.11  loss=65.69
episode 478 : step=128 reward=-329.0 aveQ=-179.30 loss=73.29
episode 479 : step=96  reward=-329.0 aveQ=-159.43 loss=70.39
episode 480 : step=128 reward=-189.0 aveQ=-142.01 loss=72.27
episode 481 : step=60  reward=-118.0 aveQ=-61.96  loss=70.12
episode 482 : step=50  reward=-100.0 aveQ=-61.48  loss=63.55
episode 483 : step=96  reward=-193.0 aveQ=-114.19 loss=82.52
episode 484 : step=64  reward=-103.0 aveQ=-81.08  loss=75.89
episode 485 : step=60  reward=-153.0 aveQ=-79.67  loss=65.70
episode 486 : step=50  reward=-123.0 aveQ=-69.45  loss=63.75
episode 487 : step=42  reward=-65.0 aveQ=-28.92  loss=78.53
episode 488 : step=64  reward=-134.0 aveQ=-71.23  loss=72.24
episode 489 : step=42  reward=-84.0 aveQ=-39.53  loss=68.55
episode 490 : step=48  reward=-64.0 aveQ=-33.46  loss=98.50
episode 491 : step=72  reward=-89.0 aveQ=-69.53  loss=68.82
episode 492 : step=128 reward=-572.0 aveQ=-251.02 loss=71.60
episode 493 : step=24  reward=-28.0 aveQ=-6.85   loss=59.92
episode 494 : step=64  reward=-139.0 aveQ=-92.92  loss=66.80
episode 495 : step=60  reward=-154.0 aveQ=-59.41  loss=71.42
episode 496 : step=42  reward=-121.0 aveQ=-37.20  loss=66.90
episode 497 : step=35  reward=-78.0 aveQ=-28.42  loss=70.39
episode 498 : step=96  reward=-124.0 aveQ=-126.86 loss=80.80
episode 499 : step=72  reward=-195.0 aveQ=-93.90  loss=68.55
episode 500 : step=70  reward=-154.0 aveQ=-70.96  loss=86.25
episode 501 : step=48  reward=-55.0 aveQ=-17.42  loss=68.28
episode 502 : step=70  reward=-213.0 aveQ=-91.63  loss=68.83
episode 503 : step=20  reward=-27.0 aveQ=-6.20   loss=62.14
episode 504 : step=32  reward=-47.0 aveQ=-0.42   loss=68.93
episode 505 : step=96  reward=-199.0 aveQ=-130.50 loss=78.41
episode 506 : step=42  reward=-83.0 aveQ=-33.02  loss=75.97
episode 507 : step=64  reward=-87.0 aveQ=-44.50  loss=81.38
episode 508 : step=64  reward=-71.0 aveQ=-34.51  loss=78.79
episode 509 : step=48  reward=-89.0 aveQ=-54.44  loss=99.44
episode 510 : step=96  reward=-237.0 aveQ=-104.81 loss=74.80
episode 511 : step=35  reward=-70.0 aveQ=-39.40  loss=76.45
episode 512 : step=96  reward=-106.0 aveQ=-117.13 loss=69.24
episode 513 : step=70  reward=-174.0 aveQ=-82.01  loss=78.05
episode 514 : step=128 reward=-209.0 aveQ=-129.66 loss=72.16
episode 515 : step=24  reward=-28.0 aveQ=-11.65  loss=67.47
episode 516 : step=20  reward=-22.0 aveQ=-10.20  loss=91.89
episode 517 : step=96  reward=-178.0 aveQ=-125.42 loss=71.38
episode 518 : step=48  reward=-98.0 aveQ=-36.99  loss=76.90
episode 519 : step=48  reward=-81.0 aveQ=-41.30  loss=87.47
episode 520 : step=28  reward=-52.0 aveQ=-18.41  loss=74.71
episode 521 : step=64  reward=-161.0 aveQ=-56.70  loss=74.53
episode 522 : step=96  reward=-128.0 aveQ=-76.11  loss=75.07
episode 523 : step=42  reward=-75.0 aveQ=-34.59  loss=81.33
episode 524 : step=28  reward=-32.0 aveQ=-15.39  loss=79.83
episode 525 : step=49  reward=-122.0 aveQ=-52.07  loss=82.69
episode 526 : step=48  reward=-65.0 aveQ=-21.60  loss=85.94
episode 527 : step=72  reward=-289.0 aveQ=-79.18  loss=71.75
episode 528 : step=20  reward=-27.0 aveQ=-9.49   loss=65.52
episode 529 : step=70  reward=-166.0 aveQ=-78.31  loss=68.67
episode 530 : step=96  reward=-307.0 aveQ=-133.90 loss=74.91
episode 531 : step=50  reward=-111.0 aveQ=-57.38  loss=70.56
episode 532 : step=96  reward=-210.0 aveQ=-145.30 loss=79.05
episode 533 : step=24  reward=-31.0 aveQ=-12.08  loss=62.28
episode 534 : step=72  reward=-83.0 aveQ=-91.65  loss=72.91
episode 535 : step=70  reward=-160.0 aveQ=-86.75  loss=72.61
episode 536 : step=35  reward=-76.0 aveQ=-35.18  loss=65.42
episode 537 : step=64  reward=-142.0 aveQ=-41.77  loss=93.99
episode 538 : step=32  reward=-20.0 aveQ=+5.90   loss=104.82
episode 539 : step=48  reward=-88.0 aveQ=-25.67  loss=64.84
episode 540 : step=32  reward=-21.0 aveQ=+5.43   loss=68.44
episode 541 : step=48  reward=-71.0 aveQ=-51.59  loss=70.44
episode 542 : step=49  reward=-112.0 aveQ=-61.46  loss=66.26
episode 543 : step=96  reward=-145.0 aveQ=-141.48 loss=64.57
episode 544 : step=48  reward=-53.0 aveQ=-14.98  loss=65.55
episode 545 : step=20  reward=-23.0 aveQ=-14.84  loss=74.97
episode 546 : step=64  reward=-216.0 aveQ=-104.78 loss=68.34
episode 547 : step=72  reward=-114.0 aveQ=-62.81  loss=59.91
episode 548 : step=64  reward=-111.0 aveQ=-99.61  loss=66.55
episode 549 : step=96  reward=-166.0 aveQ=-146.88 loss=68.57
episode 550 : step=48  reward=-86.0 aveQ=-55.66  loss=59.07
episode 551 : step=20  reward=-19.0 aveQ=-14.18  loss=47.50
episode 552 : step=49  reward=-87.0 aveQ=-47.07  loss=95.15
episode 553 : step=96  reward=-169.0 aveQ=-102.67 loss=63.00
episode 554 : step=48  reward=-74.0 aveQ=-41.58  loss=55.74
episode 555 : step=60  reward=-125.0 aveQ=-82.81  loss=55.95
episode 556 : step=48  reward=-80.0 aveQ=-22.32  loss=57.94
episode 557 : step=49  reward=-74.0 aveQ=-46.33  loss=57.71
episode 558 : step=49  reward=-78.0 aveQ=-48.89  loss=63.14
episode 559 : step=128 reward=-163.0 aveQ=-225.71 loss=52.69
episode 560 : step=20  reward=-31.0 aveQ=-15.68  loss=45.37
episode 561 : step=96  reward=-165.0 aveQ=-124.40 loss=50.84
episode 562 : step=96  reward=-170.0 aveQ=-122.49 loss=54.15
episode 563 : step=35  reward=-80.0 aveQ=-41.99  loss=48.56
episode 564 : step=64  reward=-154.0 aveQ=-44.03  loss=57.74
episode 565 : step=48  reward=-73.0 aveQ=-52.02  loss=57.14
episode 566 : step=28  reward=-43.0 aveQ=-20.47  loss=70.28
episode 567 : step=60  reward=-162.0 aveQ=-88.43  loss=65.90
episode 568 : step=28  reward=-36.0 aveQ=-18.64  loss=57.43
episode 569 : step=35  reward=-56.0 aveQ=-31.94  loss=67.98
episode 570 : step=64  reward=-99.0 aveQ=-32.93  loss=57.83
episode 571 : step=64  reward=-156.0 aveQ=-72.74  loss=69.99
episode 572 : step=42  reward=-79.0 aveQ=-42.97  loss=52.46
episode 573 : step=64  reward=-184.0 aveQ=-73.71  loss=58.18
episode 574 : step=70  reward=-219.0 aveQ=-98.43  loss=57.51
episode 575 : step=96  reward=-237.0 aveQ=-99.66  loss=51.84
episode 576 : step=50  reward=-100.0 aveQ=-61.77  loss=55.84
episode 577 : step=24  reward=-39.0 aveQ=-22.87  loss=62.84
episode 578 : step=128 reward=-263.0 aveQ=-111.87 loss=57.16
episode 579 : step=96  reward=-154.0 aveQ=-98.75  loss=55.14
episode 580 : step=70  reward=-150.0 aveQ=-90.28  loss=63.04
episode 581 : step=28  reward=-34.0 aveQ=-23.75  loss=42.65
episode 582 : step=48  reward=-68.0 aveQ=-33.17  loss=41.42
episode 583 : step=60  reward=-134.0 aveQ=-78.08  loss=55.34
episode 584 : step=128 reward=-296.0 aveQ=-143.26 loss=53.40
episode 585 : step=70  reward=-226.0 aveQ=-105.83 loss=50.32
episode 586 : step=32  reward=-34.0 aveQ=-11.82  loss=60.60
episode 587 : step=48  reward=-47.0 aveQ=-21.37  loss=44.71
episode 588 : step=48  reward=-113.0 aveQ=-28.59  loss=52.34
episode 589 : step=32  reward=-42.0 aveQ=-13.19  loss=46.60
episode 590 : step=48  reward=-74.0 aveQ=-27.20  loss=43.77
episode 591 : step=64  reward=-126.0 aveQ=-46.33  loss=47.60
episode 592 : step=96  reward=-195.0 aveQ=-113.71 loss=42.21
episode 593 : step=64  reward=-136.0 aveQ=-54.61  loss=50.74
episode 594 : step=96  reward=-218.0 aveQ=-108.39 loss=52.34
episode 595 : step=24  reward=-66.0 aveQ=-26.64  loss=43.37
episode 596 : step=64  reward=-130.0 aveQ=-81.35  loss=55.80
episode 597 : step=60  reward=-100.0 aveQ=-71.43  loss=49.31
episode 598 : step=70  reward=-155.0 aveQ=-99.31  loss=51.47
episode 599 : step=70  reward=-164.0 aveQ=-96.98  loss=43.60
episode 600 : step=70  reward=-134.0 aveQ=-90.81  loss=40.41
episode 601 : step=70  reward=-134.0 aveQ=-88.29  loss=42.79
episode 602 : step=35  reward=-65.0 aveQ=-36.31  loss=48.91
episode 603 : step=96  reward=-276.0 aveQ=-95.69  loss=43.16
episode 604 : step=24  reward=-34.0 aveQ=-21.57  loss=46.58
episode 605 : step=28  reward=-41.0 aveQ=-21.81  loss=42.73
episode 606 : step=24  reward=-32.0 aveQ=-17.11  loss=53.68
episode 607 : step=72  reward=-57.0 aveQ=-45.55  loss=59.20
episode 608 : step=96  reward=-197.0 aveQ=-112.71 loss=47.29
episode 609 : step=64  reward=-76.0 aveQ=-60.30  loss=43.37
episode 610 : step=96  reward=-107.0 aveQ=-76.95  loss=43.53
episode 611 : step=60  reward=-123.0 aveQ=-74.17  loss=42.34
episode 612 : step=32  reward=-33.0 aveQ=-11.50  loss=38.81
episode 613 : step=48  reward=-51.0 aveQ=-36.87  loss=51.87
episode 614 : step=42  reward=-82.0 aveQ=-46.87  loss=44.62
episode 615 : step=42  reward=-67.0 aveQ=-48.17  loss=48.17
episode 616 : step=28  reward=-30.0 aveQ=-22.39  loss=42.61
episode 617 : step=96  reward=-157.0 aveQ=-170.38 loss=42.54
episode 618 : step=72  reward=-80.0 aveQ=-74.29  loss=36.62
episode 619 : step=24  reward=-32.0 aveQ=-15.88  loss=35.91
episode 620 : step=96  reward=-202.0 aveQ=-98.08  loss=45.01
episode 621 : step=28  reward=-38.0 aveQ=-20.78  loss=36.53
episode 622 : step=48  reward=-87.0 aveQ=-33.07  loss=39.61
episode 623 : step=35  reward=-70.0 aveQ=-51.94  loss=45.65
episode 624 : step=70  reward=-161.0 aveQ=-107.43 loss=39.25
episode 625 : step=64  reward=-74.0 aveQ=-65.76  loss=42.56
episode 626 : step=96  reward=-168.0 aveQ=-117.34 loss=41.69
episode 627 : step=64  reward=-100.0 aveQ=-72.67  loss=48.01
episode 628 : step=96  reward=-123.0 aveQ=-108.52 loss=36.61
episode 629 : step=64  reward=-103.0 aveQ=-70.25  loss=54.35
episode 630 : step=70  reward=-173.0 aveQ=-93.30  loss=43.63
episode 631 : step=20  reward=-21.0 aveQ=-13.28  loss=34.97
episode 632 : step=72  reward=-92.0 aveQ=-67.47  loss=37.00
episode 633 : step=70  reward=-142.0 aveQ=-82.62  loss=35.69
episode 634 : step=48  reward=-51.0 aveQ=-25.57  loss=36.87
episode 635 : step=70  reward=-115.0 aveQ=-80.65  loss=32.15
episode 636 : step=96  reward=-144.0 aveQ=-107.52 loss=37.45
episode 637 : step=42  reward=-92.0 aveQ=-50.07  loss=35.27
episode 638 : step=50  reward=-121.0 aveQ=-75.31  loss=34.62
episode 639 : step=96  reward=-126.0 aveQ=-96.86  loss=37.15
episode 640 : step=49  reward=-111.0 aveQ=-49.83  loss=35.09
episode 641 : step=70  reward=-148.0 aveQ=-86.49  loss=40.50
episode 642 : step=42  reward=-71.0 aveQ=-44.35  loss=33.80
episode 643 : step=42  reward=-98.0 aveQ=-45.00  loss=33.12
episode 644 : step=96  reward=-216.0 aveQ=-140.20 loss=34.03
episode 645 : step=24  reward=-37.0 aveQ=-15.42  loss=38.62
episode 646 : step=48  reward=-81.0 aveQ=-34.69  loss=29.39
episode 647 : step=24  reward=-29.0 aveQ=-16.10  loss=33.32
episode 648 : step=28  reward=-44.0 aveQ=-22.18  loss=28.36
episode 649 : step=20  reward=-29.0 aveQ=-12.58  loss=27.28
episode 650 : step=32  reward=-25.0 aveQ=-3.22   loss=27.09
episode 651 : step=128 reward=-189.0 aveQ=-130.76 loss=35.64
episode 652 : step=96  reward=-155.0 aveQ=-82.37  loss=27.97
episode 653 : step=70  reward=-165.0 aveQ=-83.21  loss=28.23
episode 654 : step=49  reward=-137.0 aveQ=-57.88  loss=25.88
episode 655 : step=48  reward=-85.0 aveQ=-28.32  loss=28.30
episode 656 : step=64  reward=-65.0 aveQ=-38.00  loss=26.25
episode 657 : step=24  reward=-45.0 aveQ=-19.57  loss=28.29
episode 658 : step=35  reward=-72.0 aveQ=-40.63  loss=23.78
episode 659 : step=96  reward=-145.0 aveQ=-95.10  loss=26.85
episode 660 : step=96  reward=-134.0 aveQ=-129.31 loss=28.84
episode 661 : step=50  reward=-116.0 aveQ=-63.11  loss=28.57
episode 662 : step=64  reward=-132.0 aveQ=-53.03  loss=26.91
episode 663 : step=128 reward=-332.0 aveQ=-168.18 loss=25.77
episode 664 : step=35  reward=-54.0 aveQ=-34.24  loss=22.81
episode 665 : step=72  reward=-141.0 aveQ=-61.12  loss=29.36
episode 666 : step=72  reward=-150.0 aveQ=-55.37  loss=21.81
episode 667 : step=49  reward=-79.0 aveQ=-49.81  loss=25.29
episode 668 : step=96  reward=-194.0 aveQ=-94.52  loss=25.71
episode 669 : step=28  reward=-28.0 aveQ=-21.43  loss=22.98
episode 670 : step=35  reward=-67.0 aveQ=-36.09  loss=20.78
episode 671 : step=72  reward=-82.0 aveQ=-66.86  loss=23.24
episode 672 : step=72  reward=-94.0 aveQ=-61.68  loss=23.61
episode 673 : step=72  reward=-170.0 aveQ=-82.61  loss=22.29
episode 674 : step=35  reward=-58.0 aveQ=-34.41  loss=21.15
episode 675 : step=60  reward=-138.0 aveQ=-70.76  loss=29.79
episode 676 : step=72  reward=-115.0 aveQ=-67.54  loss=18.32
episode 677 : step=64  reward=-146.0 aveQ=-50.44  loss=18.10
episode 678 : step=72  reward=-92.0 aveQ=-60.29  loss=20.39
episode 679 : step=20  reward=-22.0 aveQ=-16.93  loss=19.35
episode 680 : step=20  reward=-24.0 aveQ=-17.35  loss=21.79
episode 681 : step=64  reward=-70.0 aveQ=-46.52  loss=17.95
episode 682 : step=28  reward=-24.0 aveQ=-21.30  loss=19.73
episode 683 : step=48  reward=-79.0 aveQ=-41.54  loss=19.32
episode 684 : step=48  reward=-68.0 aveQ=-33.26  loss=22.91
episode 685 : step=70  reward=-155.0 aveQ=-85.38  loss=18.11
episode 686 : step=48  reward=-82.0 aveQ=-39.17  loss=24.55
episode 687 : step=64  reward=-55.0 aveQ=-47.31  loss=24.69
episode 688 : step=48  reward=-104.0 aveQ=-42.93  loss=25.02
episode 689 : step=128 reward=-281.0 aveQ=-130.80 loss=25.34
episode 690 : step=64  reward=-135.0 aveQ=-69.69  loss=23.81
episode 691 : step=60  reward=-136.0 aveQ=-71.62  loss=21.88
episode 692 : step=32  reward=-26.0 aveQ=-18.56  loss=25.42
episode 693 : step=28  reward=-34.0 aveQ=-23.13  loss=23.12
episode 694 : step=60  reward=-127.0 aveQ=-66.86  loss=24.38
episode 695 : step=70  reward=-159.0 aveQ=-80.07  loss=20.21
episode 696 : step=48  reward=-59.0 aveQ=-31.87  loss=21.60
episode 697 : step=50  reward=-77.0 aveQ=-52.75  loss=21.51
episode 698 : step=48  reward=-49.0 aveQ=-37.28  loss=23.10
episode 699 : step=50  reward=-87.0 aveQ=-57.10  loss=22.95
episode 700 : step=48  reward=-81.0 aveQ=-37.85  loss=25.09
episode 701 : step=50  reward=-86.0 aveQ=-52.74  loss=18.49
episode 702 : step=50  reward=-81.0 aveQ=-50.50  loss=19.50
episode 703 : step=96  reward=-103.0 aveQ=-69.97  loss=20.96
episode 704 : step=49  reward=-75.0 aveQ=-51.40  loss=20.68
episode 705 : step=48  reward=-110.0 aveQ=-40.64  loss=21.53
episode 706 : step=60  reward=-137.0 aveQ=-71.58  loss=23.54
episode 707 : step=48  reward=-55.0 aveQ=-38.26  loss=25.11
episode 708 : step=48  reward=-37.0 aveQ=-33.90  loss=21.22
episode 709 : step=20  reward=-27.0 aveQ=-16.91  loss=19.09
episode 710 : step=32  reward=-30.0 aveQ=-17.57  loss=19.46
episode 711 : step=50  reward=-85.0 aveQ=-58.09  loss=20.55
episode 712 : step=32  reward=-29.0 aveQ=-16.82  loss=28.19
episode 713 : step=72  reward=-82.0 aveQ=-59.56  loss=22.00
episode 714 : step=20  reward=-23.0 aveQ=-14.86  loss=22.19
episode 715 : step=64  reward=-80.0 aveQ=-49.61  loss=20.43
episode 716 : step=48  reward=-71.0 aveQ=-43.13  loss=20.56
episode 717 : step=32  reward=-38.0 aveQ=-16.47  loss=22.12
episode 718 : step=24  reward=-32.0 aveQ=-18.57  loss=28.72
episode 719 : step=32  reward=-23.0 aveQ=-16.12  loss=18.18
episode 720 : step=72  reward=-137.0 aveQ=-59.99  loss=19.24
episode 721 : step=50  reward=-91.0 aveQ=-58.12  loss=16.53
episode 722 : step=70  reward=-114.0 aveQ=-77.11  loss=17.37
episode 723 : step=49  reward=-85.0 aveQ=-48.29  loss=37.45
episode 724 : step=64  reward=-64.0 aveQ=-47.73  loss=19.78
episode 725 : step=72  reward=-89.0 aveQ=-57.91  loss=16.65
